Newsfeed Country,Newsfeed Country UNDPRegion,Newsfeed CountryISO,Newsfeed DateDisplay,Newsfeed Description,Newsfeed Description2,Newsfeed Entity,Newsfeed IncidentType,Newsfeed Language,Newsfeed Link,Newsfeed Source,Newsfeed Source Description,Newsfeed Source Url,Newsfeed Source2,Newsfeed Trajectory,Date FK,Newsfeed Latitude,Newsfeed Longitude,Newsfeed PK
Nigeria,Africa,NGA,12/4/2022 19:14,"A Humanist Perspective On Interfaith Dialogue In Nigeria, By Leo Igwe",,Leo Igwe,UNDP_Conflict,English,https://saharareporters.com/2022/12/04/humanist-perspective-interfaith-dialogue-nigeria-leo-igwe,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,saharareporters,,20221204,10.52641,7.43879,2400
Nigeria,Africa,NGA,12/4/2022 0:48,"Military faults Reuters’ reports, accuses it of disinformation, mercenary journalism",,"Maj. Gen,United Nations,ICRC,Boko Haram,Nigerian Army,Paul Julius Reuter,Armed Forces,Children International,International Humanitarian Law,Chibok School,International Medical Corps,Alexandra Zavis,UNICEF,International Federation,Nigerian military,Save the Children,Nigerian Government",UNDP_Conflict,English,https://www.sunnewsonline.com/military-faults-reuters-reports-accuses-it-of-disinformation-mercenary-journalism/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,sunnewsonline,,20221204,-4.26613,15.28318,2401
Nigeria,Africa,NGA,12/4/2022 0:48,Rising poverty: Governors hit back at Buhari’s minister,,"Clement Agba,Agriculture, Rural Development,Umar Farouk,Zainab Ahmed,House of Representatives,Governors’ Forum,Federal Executive Council,Federal Government",UNDP_TerroristAttack,English,https://www.sunnewsonline.com/rising-poverty-governors-hit-back-at-buharis-minister/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,sunnewsonline,,20221204,5,7.83333,2402
Nigeria,Africa,NGA,12/4/2022 11:15,"20 bandits killed, five kidnap victims rescued in Niger",,"Hassan Musa,Allah Cattle Breeders Association",UNDP_Conflict,English,https://thenationonlineng.net/20-bandits-killed-five-kidnap-victims-rescued-in-niger/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,thenationonlineng,,20221204,13.51366,2.1098,2403
Nigeria,Africa,NGA,12/4/2022 3:47,Is Ugwuanyi Overwhelmed by Insecurity in Enugu?,,"Parish Priest,Paul Offu,Ifeanyi Ugwuanyi,St. Jude,Nigerian Army,Nyesom Wike,Local Government Area,Arinze Madu,Forest Guards,Enugu State Government,Catholic Church,Umar Musa,Garrison Commander",UNDP_Conflict,English,https://www.thisdaylive.com/index.php/2022/12/04/is-ugwuanyi-overwhelmed-by-insecurity-in-enugu/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,thisdayonline,,20221204,6.44132,7.49883,2404
Nigeria,Africa,NGA,12/4/2022 9:42,"Police Confirm Eight Killed in Farmers, Herders Clash in Borno",,"Hassan Musa,Local Government Area,Allah Cattle Breeders Association",UNDP_Conflict,English,https://www.thisdaylive.com/index.php/2022/12/04/police-confirm-eight-killed-in-farmers-herders-clash-in-borno/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,thisdayonline,,20221204,9.05785,7.49508,2405
Nigeria,Africa,NGA,12/4/2022 3:31,Once Upon a Sad Story…,,"Victoria Island, Lagos,United Nations,Victor Ehikhamenor,Ben Enwonwu,Bruce Onobrakpeya,Creative Agency",UNDP_Conflict,English,https://www.thisdaylive.com/index.php/2022/12/04/once-upon-a-sad-story/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,thisdayonline,,20221204,13.51366,2.1098,2406
Nigeria,Africa,NGA,12/4/2022 10:00,IPOB/ESN: Enugu GOC under fire over insecurity in S/East,,"Emeka Umeagbalasi,Nigerian Army,Nigeria Army,Jonah Unuakhalu,Nigerian Military,Umar Musa",UNDP_Conflict,English,https://www.vanguardngr.com/2022/12/ipob-esn-enugu-goc-under-fire-over-insecurity-in-s-east/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,vanguardngr,,20221204,6.44132,7.49883,2407
Nigeria,Africa,NGA,12/4/2022 1:12,"Climate Change: Ripple Heights, GLF partner to educate farmers on harmful agricultural practices",,,UNDP_Drought,English,https://www.vanguardngr.com/2022/12/climate-change-ripple-heights-glf-partner-to-educate-farmers-on-harmful-agricultural-practices/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,vanguardngr,,20221204,7.37756,3.90591,2408
Nigeria,Africa,NGA,12/4/2022 9:47,"Colombia, ELN rebels peace talks reach agreement",,"Gustavo Petro,Pablo Beltrán,Also Read,Liberation Army,BBC,National Liberation Army",UNDP_Conflict,English,https://von.gov.ng/colombia-eln-rebels-peace-talks-reach-agreement/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,von,,20221204,10.48801,-66.87919,2409
Nigeria,Africa,NGA,12/4/2022 23:55,Information Technology Agency pledges to improve service…,,"SERVICOM Unit,Development Agency,Federal Government,External Relations",UNDP_ScienceandTechnology,English,https://von.gov.ng/information-technology-agency-pledges-to-improve-service-delivery/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,von,,20221204,9.05785,7.49508,2410
Nigeria,Africa,NGA,12/4/2022 8:50,Voice of Nigeria Reporter Wins OFAB-AFRICA Media Awards,,"Abdullahi Mustapha,Federal University,Open Forum,Agricultural Technology,Development Agency",UNDP_ScienceandTechnology,English,https://von.gov.ng/voice-of-nigeria-reporter-wins-ofab-africa-media-awards/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,von,,20221204,9.05785,7.49508,2411
Nigeria,Africa,NGA,12/5/2022 7:46,Uzodimma assures parties of equal opportunity in electioneering,,"Church Service,Ndubuisi Kanu,Government House",UNDP_Society,English,https://247ureports.com/2022/12/uzodimma-assures-parties-of-equal-opportunity-in-electioneering/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,247ureports,,20221205,5.48363,7.03325,3843
Nigeria,Africa,NGA,12/5/2022 16:18,IGP Deploys Personnel As Abuja-Kaduna Train Resumes Today,,"Usman Baba,Nigeria Police,Boko Haram,Usman Alkali Baba,Usman Alkali,Railway Corporation",UNDP_Conflict,English,https://www.africanexaminer.com/igp-deploys-personnel-as-abuja-kaduna-train-resumes-today/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,africanexaminer,,20221205,10.52641,7.43879,3844
Nigeria,Africa,NGA,12/5/2022 16:18,IGP Deploys Personnel As Abuja-Kaduna Train Resumes Today,,"Usman Baba,Nigeria Police,Boko Haram,Usman Alkali Baba,Usman Alkali,Railway Corporation",UNDP_TerroristAttack,English,https://www.africanexaminer.com/igp-deploys-personnel-as-abuja-kaduna-train-resumes-today/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,africanexaminer,,20221205,10.52641,7.43879,3845
Nigeria,Africa,NGA,12/5/2022 16:47,Could women and Gen Z bring down the Iranian regime? – The Hill,,"World Cup,Islamic Republic,Green Movement",UNDP_Society,English,https://www.businesstelegraph.co.uk/could-women-and-gen-z-bring-down-the-iranian-regime-the-hill/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,businesstelegraph,,20221205,35.69439,51.42151,3846
Nigeria,Africa,NGA,12/5/2022 15:13,Nigeria train resumes eight months after deadly attack,,"Muhammadu Buhari,Railway Corporation",UNDP_Conflict,English,https://guardian.ng/news/nigeria-train-resumes-eight-months-after-deadly-attack/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,guardian-ng,,20221205,5.03005,8.01716,3847
Nigeria,Africa,NGA,12/5/2022 5:22,Army kills 24 Boko Haram terrorists in Borno,,"Boko Haram,Civilian Joint Task Force,The Guardian",UNDP_Conflict,English,https://guardian.ng/news/army-kills-24-boko-haram-terrorists-in-borno/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,guardian-ng,,20221205,12.10672,15.0444,3848
Nigeria,Africa,NGA,12/5/2022 14:31,Nigeria train resumes eight months after deadly attack,,"Muhammadu Buhari,Railway Corporation",UNDP_Conflict,English,https://www.legit.ng/business-economy/1507848-nigeria-train-resumes-months-deadly-attack/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,hausa-legit-ng,,20221205,9.05785,7.49508,3849
Nigeria,Africa,NGA,12/5/2022 16:43,Abuja-Kaduna Train Resumes Amid Low Passenger Traffic,,"Nigeria Police,Identification Number,Railway Corporation",UNDP_TerroristAttack,English,https://leadership.ng/abuja-kaduna-train-resumes-amid-low-passenger-traffic/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,leadership,,20221205,5.03005,8.01716,3850
